317	15.872979	-5.165511
318	14.669156	-5.979544
319	15.262763	-4.556637
320	16.671011	-1.865296
321	15.626969	-1.016185
322	17.009586	-0.731812
323	15.525093	-3.078890
324	15.910771	-1.858874
325	15.907408	-2.750024
326	13.868204	-6.325119
327	12.691179	-6.137836
328	11.330853	-5.422295
329	11.649378	-6.433831
330	12.515262	-4.978638
331	10.222882	-6.042465
332	7.243550	-5.851771
333	6.871624	-8.099648
334	8.489808	-9.947990
335	12.111573	-9.627275
336	12.203883	-9.542987
337	11.207684	-8.119047
338	8.547968	-9.366199
339	6.143044	-10.237291
340	5.585477	-11.545878
341	8.169623	-13.806566
342	6.384615	-13.871091
343	4.699398	-14.344600
344	3.203691	-13.924334
345	2.844409	-12.384920
346	2.088949	-10.895919
347	3.790381	-11.459775
348	0.384514	-10.588556
349	-0.551304	-10.593220
350	1.558415	-9.428992
351	2.197360	-9.271278
352	3.153264	-9.092241
353	2.561559	-9.076295
354	0.269308	-7.791640
355	-1.326584	-6.942210
356	-1.325763	-6.124427
357	0.745546	-6.286726
358	1.280911	-6.345423
359	2.160188	-5.175050
360	1.604821	-4.086742
361	1.442211	-1.854893
362	2.258720	-1.580008
363	4.805853	-1.849047
364	6.571705	-2.344400
365	7.232655	-2.695653
366	6.867705	-3.298093
367	5.018135	-4.266999
368	3.018277	-4.954299
369	1.988534	-2.644954
370	-2.869603	-2.431083
371	-5.866242	-0.542000
372	-5.770458	-0.616593
373	-5.918563	-0.367666
374	-5.203173	-0.312031
375	-5.718638	1.604686
376	-6.224936	2.565570
377	-6.257271	2.955488
378	-5.873765	1.523041
379	-6.292864	2.989594
380	-7.504990	4.624426
381	-6.382129	3.668421
382	-4.804717	1.935387
383	-3.350924	1.472008
384	-1.520158	1.912089
385	-4.651431	0.279257
386	-7.317900	2.351604
387	-6.089698	2.894707
388	-7.909664	1.031946
389	-8.173079	0.345169
390	-9.154377	-0.802550
391	-9.426555	0.273853
392	-9.385773	-1.428453
393	-11.623889	-0.854638
394	-9.997005	-1.797678
395	-10.158327	-2.388041
396	-11.063166	-3.287629
397	-9.253744	0.380523
398	-9.545842	2.080299
399	-12.341370	3.760948
400	-11.723760	5.392637
401	-11.224230	6.512062
402	-9.885577	8.251220
403	-13.794641	7.804550
404	-11.813787	6.722756
405	-11.087034	7.922212
406	-12.856001	7.845923
407	-12.826871	6.252073
408	-11.751090	7.326447
409	-12.341059	6.452634
410	-13.713840	4.615907
411	-14.280651	4.715925
412	-15.077415	4.160502
413	-13.708204	2.994437
414	-16.017717	3.815632
415	-15.259054	3.863499
416	-14.642775	5.748521
417	-13.629323	5.398030
418	-11.219361	6.004658
419	-11.408730	5.900136
420	-12.693747	5.195479
421	-10.351199	4.694318
422	-8.886884	4.062650
423	-10.043503	5.754492
424	-9.012111	7.071272
425	-9.684523	6.954670
426	-11.193796	6.675086
427	-11.722422	5.799484
428	-11.884515	3.551712
429	-9.955234	5.803827
430	-7.557216	9.242690
431	-8.379169	9.764556
432	-10.228270	10.258247
433	-10.294751	8.654065
434	-10.207437	10.221208
435	-8.774146	10.640008
436	-7.662364	10.739993
437	-6.972487	11.780968
438	-5.786868	11.365076
439	-4.276081	11.950874
440	-3.892950	10.560489
441	-4.192700	9.578339
442	-3.962447	8.464356
443	-1.770664	6.457655
444	-1.676145	8.267644
445	0.901513	8.866575
446	1.491753	7.531243
447	-1.474076	8.604999
448	-2.712820	7.802911
449	-3.903808	6.282213
450	-1.746081	8.351165
451	-0.099434	9.857646
452	-2.030188	8.378888
453	-0.485923	7.061049
454	-0.814863	7.863378
455	-1.328827	6.792082
456	-1.118473	6.361644
457	0.633003	7.503713
458	1.357472	7.923946
459	-0.529564	8.381322
460	-0.034396	9.932619
461	1.830668	8.052276
462	3.896313	6.871008
463	3.699911	6.261522
464	4.925295	6.118016
465	5.561892	5.833228
466	8.132698	5.805686
467	5.970338	6.806175
468	4.637746	7.196426
469	3.700613	5.462098
470	4.597463	5.858289
471	3.042509	4.931602
472	1.081202	3.636586
473	1.092341	3.135028
474	2.010974	0.327405
475	3.313783	-0.671259
476	4.146084	-3.096256
477	2.023817	-2.773624
478	0.552522	-3.714267
479	3.461181	-3.728715
480	6.133506	-2.517307
481	6.501007	-0.010185
482	7.337204	1.132349
483	9.027970	1.580269
484	9.460266	-0.840489
485	9.562404	-0.837492
486	7.327453	-1.201847
487	8.163517	0.621028
488	10.989861	1.190725
489	14.230310	1.908684
490	13.880139	3.143728
491	13.467685	2.941214
492	13.146270	2.791000
493	15.280104	3.073875
494	16.051619	4.254571
495	14.954429	2.105530
496	14.718901	2.937583
497	15.415549	3.123493
498	14.436989	1.276401
499	12.956372	2.931895
500	15.237302	2.530466
501	16.003393	1.834496
502	16.313856	1.072154
503	15.507049	2.147199
504	15.412976	3.008530
505	15.483438	3.267351
506	13.511890	1.872683
507	14.644765	2.035043
508	14.261164	1.650264
509	10.702156	1.126043
510	11.822698	0.900000
511	9.596840	-0.778762
512	9.841127	-1.389233
513	9.473607	-2.686162
514	11.541439	-3.433987
515	10.370284	-4.005060
516	8.867231	-6.775714
517	8.159544	-7.256293
518	9.081377	-9.239731
519	10.050398	-10.163775
520	9.686194	-9.565281
521	9.979426	-8.480752
522	7.961226	-10.899931
523	7.914790	-10.706732
524	2.717277	-11.854836
525	0.277496	-13.788514
526	-0.925489	-12.293093
527	-2.069078	-12.016093
528	-1.277485	-13.053513
529	-2.189478	-13.996756
530	-3.481503	-13.958233
531	-3.969295	-13.880680
532	-2.869519	-13.158654
533	-1.857110	-13.779329
534	-1.817087	-13.824651
535	-1.944195	-14.349510
536	-1.705722	-13.658046
537	-0.129146	-13.712214
538	-0.533750	-14.767013
539	-0.425448	-13.665298
540	-1.334687	-13.242386
541	-1.668202	-13.577956
542	-0.571090	-14.035033
543	-1.857711	-11.399891
544	-2.712086	-11.761063
545	-2.580725	-11.139715
546	-2.875465	-11.014092
547	-2.351862	-9.252217
548	-3.399455	-8.729965
549	-2.212173	-10.779943
550	-3.216707	-8.180650
551	-3.049134	-7.058258
552	-3.071621	-6.231851
553	-2.566608	-6.839435
554	-3.263627	-5.132805
555	-3.181406	-3.566216
556	-1.503792	-1.674698
557	0.458808	-2.795145
558	0.669801	-2.046765
559	-0.340470	-2.621576
560	2.043207	-1.334848
561	0.749245	0.626969
562	1.565133	1.503604
563	-2.368451	0.885854
564	-1.516016	0.513444
565	-0.833635	2.449952
566	-1.117521	2.433922
567	-3.054881	4.795998
568	1.083256	6.841078
569	0.534156	5.846823
570	-2.130573	6.981936
571	-1.859492	6.735501
572	-1.936648	8.099219
573	-2.666636	8.744417
574	-3.151995	5.425521
575	-5.186396	4.007323
576	-5.782991	3.552543
577	-6.064904	3.580653
578	-8.842872	2.873996
579	-9.420502	2.492623
580	-8.111442	1.752328
581	-10.586605	2.925128
582	-10.550754	2.495489
583	-11.204910	2.630893
584	-11.799995	2.975233
585	-12.987987	0.647235
586	-12.785790	0.559850
587	-13.029648	0.857748
588	-11.085730	1.222522
589	-11.963480	2.270857
590	-11.846219	5.089261
591	-11.944311	4.120660
592	-9.896238	4.415070
593	-8.736552	4.958970
594	-7.479265	7.828689
595	-8.439169	9.354133
596	-9.791098	11.587184
597	-8.323150	13.050159
598	-6.515234	11.884892
599	-5.246764	11.002774
600	-4.992641	9.927945
601	-5.509269	9.480362
602	-4.862314	9.504547
603	-4.008730	9.294898
604	-4.594849	10.287072
605	-4.306572	9.616322
606	-5.375062	9.479553
607	-5.911963	11.572227
608	-7.998988	12.096789
609	-8.115728	10.022551
610	-5.579874	11.587643
611	-4.901366	12.548026
612	-3.618735	11.094793
613	-2.857039	11.257250
614	-1.514826	8.321584
615	0.428564	8.967719
616	1.512127	7.249026
617	1.358716	7.276085
618	2.636300	7.136968
619	2.795735	8.746831
620	-0.100055	10.614405
621	-2.828700	10.618084
622	-1.529376	11.551113
623	-2.470690	11.946619
624	-2.959275	11.488620
625	-1.747593	8.631529
626	-3.059204	8.017971
627	-3.664822	8.891175
628	-3.369631	8.904288
629	-3.465317	9.775968
630	-2.052804	7.005820
631	-1.340692	7.954446
632	-0.535093	7.509190
633	-1.545915	7.583207
634	-1.316435	5.858708
635	1.657382	4.468618
636	-0.444320	4.497456
637	-0.101991	1.765333
638	1.267988	1.520836
639	1.145480	-0.423967
640	0.691544	-2.015620
641	-0.383880	-3.221376
642	-0.645700	-2.999536
643	-0.725995	1.882686
644	-2.726188	-0.137649
645	-2.807287	-0.993371
646	-2.501664	-0.503287
647	-2.287969	-0.688081
648	-3.042790	-0.680808
649	-4.048529	-2.461615
650	-2.668230	-3.499004
651	-3.301898	-3.127168
652	-2.574711	-2.867398
653	-1.179031	-6.784455
654	0.863989	-6.964302
655	0.884350	-7.638244
656	1.477915	-7.660744
657	0.888449	-6.598588
658	2.706806	-7.404264
659	4.075927	-6.677352
660	6.543681	-3.862170
661	4.687686	-5.303190
662	3.301015	-6.510468
663	3.058159	-7.186842
664	5.747252	-5.969439
665	5.437639	-3.609576
666	6.925416	-4.511636
667	8.331078	-5.898550
668	9.472010	-5.387080
669	9.356702	-5.689378
670	7.840177	-6.017261
671	7.224805	-5.592542
672	7.656675	-5.851629
673	7.012254	-5.344554
674	8.605699	-5.721291
675	9.980023	-5.772321
676	8.055543	-7.225507
677	9.803306	-8.384810
678	5.655010	-5.202316
679	7.100411	-4.283187
680	9.931537	-4.511584
681	9.472012	-2.861518
682	9.806779	-4.282606
683	9.010290	-2.583274
684	5.785643	-3.572319
685	6.964930	-5.389382
686	7.933318	-3.382645
687	8.984942	-5.890387
688	8.942589	-3.752972
689	5.497785	-4.139095
690	6.043934	-7.701061
691	4.833415	-8.166107
692	2.854135	-6.453419
693	3.019762	-6.639081
694	2.401212	-8.219432
695	2.348866	-7.761690
696	1.070319	-8.600700
697	-1.558007	-10.805012
698	-2.849018	-12.260633
699	-2.135896	-10.676078
700	-2.969694	-11.073133
701	-1.160305	-10.241785
702	-2.084064	-8.801711
703	-0.951147	-8.740216
704	-0.996361	-9.449872
705	2.068090	-9.315115
706	0.739028	-12.000655
707	0.559991	-11.660102
708	0.793415	-11.239152
709	0.132331	-11.863188
710	-0.701134	-9.878711
711	0.076575	-8.207804
712	-0.390628	-9.698232
713	-1.255671	-5.386981
714	-1.278972	-5.569418
715	-2.810589	-8.325507
716	-2.745286	-9.614162
717	-3.031073	-8.791205
718	-1.574793	-8.052213
719	-2.857015	-5.847200
720	-1.491833	-3.789747
721	-1.659304	-3.794367
722	0.306838	-2.716004
723	-1.347092	-3.476571
724	-1.140419	-1.828926
725	-0.197687	0.421787
726	1.484600	0.546461
727	4.125227	1.152764
728	4.540297	2.268262
729	4.857604	2.637216
730	6.920620	4.616049
731	6.180913	2.935494
732	5.272132	3.100585
733	5.361906	3.593328
734	4.144817	4.006966
735	4.880514	7.721276
736	3.014125	9.829595
737	0.978410	10.827247
738	0.390843	11.279219
739	-2.615414	12.996391
740	-1.981485	11.984094
741	0.183759	11.648416
742	1.894503	11.036772
743	1.001149	9.071245
744	-0.303071	9.051669
745	-2.372100	10.029341
746	-2.303284	7.250442
747	-1.192257	8.344851
748	-0.447789	3.862468
749	-2.810050	0.898858
750	-4.206728	1.548968
751	-1.366970	3.158221
752	-2.118411	4.565509
753	-5.449021	3.225863
754	-7.127975	3.683723
755	-7.470499	5.661544
756	-5.640738	7.570212
757	-6.347807	9.120772
758	-9.346124	8.221488
759	-9.592728	6.769049
760	-8.445187	6.084936
761	-8.053370	7.994533
762	-8.337398	8.282293
763	-8.384222	6.226901
764	-9.155712	5.985891
765	-6.628349	5.948170
766	-6.951929	6.351010
767	-9.211192	6.339075
768	-8.054060	3.871622
769	-7.679922	5.370925
770	-6.388529	5.975746
771	-5.349181	4.247001
772	-4.023825	4.552269
773	-2.811529	5.442805
774	-3.821913	4.364573
775	-1.765125	5.576053
776	-1.714115	6.077672
777	-4.026383	6.641177
778	-1.796747	4.434999
779	-2.589715	6.068196
780	-3.959906	5.314373
781	-5.717419	6.703590
782	-7.806148	7.369062
783	-7.569534	8.478351
784	-3.960207	10.777298
785	-3.559992	9.732354
786	-2.478920	12.593230
787	-3.070196	12.897489
788	-0.746813	11.267441
789	-3.488518	12.754151
790	-3.603883	14.149642
791	-2.732189	13.649437
792	-3.687551	13.198568
793	-3.086582	14.419857
794	-2.548452	13.965952
795	-4.322742	12.871275
796	-3.357597	10.784032
797	-3.380202	10.271103
798	-2.415069	7.290079
799	-4.281093	5.698661
800	-2.938687	4.502974
801	-1.066604	3.956113
802	1.495627	3.942534
803	2.184169	2.231502
804	1.840774	1.619301
805	3.466788	-0.518894
806	1.510201	0.327607
807	3.268092	-0.972483
808	2.390969	-1.224265
809	1.472860	-0.235768
810	-1.283283	1.295992
811	-1.785511	0.470401
812	-3.439387	1.134811
813	-6.420320	1.000576
814	-4.324195	2.224507
815	-3.297585	2.248359
816	-2.438965	2.721859
817	-1.066027	2.836164
818	-2.011602	0.793488
819	-1.000211	0.917154
820	-0.557890	2.015256
821	-0.047353	-0.678338
822	-0.462601	-1.684061
823	-2.375757	-1.190208
824	-2.502306	0.436081
825	-1.353268	-0.232690
826	-1.515360	-4.000358
827	-1.088224	-5.142383
828	-0.255050	-4.561889
829	-1.012824	-7.135122
830	-0.647400	-7.897068
831	-0.406961	-6.340213
832	1.417908	-5.141603
833	2.049475	-7.901414
834	1.354960	-7.605726
835	1.998650	-7.861136
836	1.198065	-5.510235
837	1.032811	-6.163116
838	3.537262	-4.693303
839	2.789906	-5.894164
840	1.964406	-5.583249
841	1.923442	-6.710148
842	5.512736	-8.352818
843	5.257228	-9.209113
844	4.226709	-7.183178
845	0.763320	-9.069829
846	0.880029	-8.103775
847	1.889385	-8.653904
848	1.031336	-8.304667
849	1.035458	-7.060463
850	0.638004	-7.025334
851	1.558841	-6.831020
852	5.206315	-6.751132
853	6.176565	-7.827699
854	5.337037	-10.085063
855	3.850094	-9.792066
856	6.603274	-8.933968
857	7.976182	-9.046693
858	6.901689	-9.872272
859	6.701326	-10.463618
860	6.711153	-11.995819
861	5.965461	-12.139484
862	6.034725	-11.580047
863	6.050566	-10.022078
864	5.558110	-10.346611
865	4.807935	-11.442414
866	5.554898	-11.162260
867	6.390342	-7.167567
868	6.037829	-8.419905
869	6.251471	-8.980836
870	8.694423	-7.655207
871	7.438793	-7.066439
872	6.506996	-7.893987
873	6.024438	-4.950441
874	7.572655	-5.203545
875	9.445424	-5.795339
876	8.607658	-7.149114
877	7.641670	-5.590364
878	8.356308	-4.944399
879	6.209889	-4.462099
880	6.130503	-5.549667
881	4.442564	-4.192882
882	5.738432	-2.288073
883	3.476377	-4.195241
884	3.973781	-3.512995
885	7.833591	-2.828626
886	8.022839	0.763317
887	5.005650	1.085443
888	5.459815	-0.209443
889	7.442797	-1.575655
890	8.793011	-2.722317
891	8.070990	-1.874271
892	9.129004	-2.620384
893	9.984821	-0.703755
894	8.779714	0.389035
895	8.697121	-2.087690
896	8.772720	-0.003356
897	6.383656	1.092579
898	6.718746	-0.792894
899	5.470475	-0.511761
900	2.654624	0.372521
901	4.401127	2.082049
902	4.731013	1.561187
903	0.678231	0.687571
904	0.996871	-0.707425
905	2.504358	-2.082751
906	3.119825	-3.102652
907	3.284900	-2.666445
908	3.217692	-2.235344
909	1.938326	-0.160494
910	-0.362616	-0.052673
911	-1.319547	2.533470
912	-0.212462	1.828787
913	-0.987230	4.692212
914	-0.523886	3.666703
915	-1.110138	3.626105
916	-1.206737	4.471700
917	-3.616101	3.167139
918	-1.544741	4.709456
919	-2.020584	5.438358
920	-1.974542	6.483153
921	-1.342888	3.078292
922	0.280092	3.304965
923	-0.325240	3.041998
924	1.568039	2.987568
925	0.756736	4.173102
926	-0.974003	7.308905
927	-1.440607	7.381655
928	-1.085218	6.175006
929	-0.434427	6.226194
930	0.958164	5.172305
931	-0.110823	7.570389
932	-1.562122	6.430483
933	-1.523567	8.184223
934	-1.845982	7.576636
935	-2.129010	10.045982
936	-3.195098	9.437978
937	-2.930618	9.234121
938	-2.088398	8.959593
939	-0.301567	10.571035
940	-0.232340	10.831994
941	-1.223317	10.842710
942	-0.253273	9.649952
943	0.866789	10.158615
944	-0.024991	11.430448
945	-2.107354	10.314901
946	-4.806026	10.212346
947	-4.901398	10.819941
948	-5.375539	9.193505
949	-3.487321	8.751253
950	-4.916355	7.647120
951	-4.453383	6.849078
952	-4.123748	8.157689
953	-6.409886	8.215774
954	-7.347332	7.758108
955	-4.925039	4.119020
956	-4.345200	3.471413
957	-7.783817	3.390633
958	-6.509572	4.595491
959	-5.832234	2.891980
960	-6.371164	1.460953
961	-7.002895	2.496505
962	-8.457362	0.339402
963	-9.954698	1.200051
964	-10.989736	-1.470422
965	-9.951052	-2.222367
966	-9.295346	-2.576133
967	-9.694632	-0.607727
968	-8.417728	-0.232616
969	-9.464881	-1.383703
970	-5.570990	-0.943236
971	-7.874342	-2.019668
972	-7.408082	-2.325872
973	-7.153944	-1.326339
974	-6.854005	-0.618115
975	-7.324670	0.786096
976	-6.702378	2.763923
977	-6.625240	1.521281
978	-7.355182	3.179949
979	-5.177323	2.659092
980	-3.805056	4.417102
981	-4.644906	5.685714
982	-6.274294	3.892495
983	-4.972384	2.783310
984	-3.764261	5.079295
985	-4.087152	4.204790
986	-4.758975	2.517099
987	-4.112652	1.237299
988	-3.043846	1.942993
989	-2.783283	2.477000
990	-2.352083	2.456286
991	-2.214940	1.927187
992	0.310137	2.202149
993	-1.793359	4.264999
994	-1.856641	3.260539
995	-1.398115	0.842254
996	0.866759	0.968193
997	1.510333	-0.750776
998	-0.340647	-3.718882
999	0.351696	-5.219183
1000	1.548946	-5.581083
1001	0.291847	-5.678029
1002	0.042791	-5.200315
1003	-1.620839	-4.557067
1004	-2.475985	-2.186198
1005	-4.758985	-2.820662
1006	-5.737882	-5.902730
1007	-7.286501	-4.135417
1008	-7.202009	-4.552407
1009	-2.799734	-5.215539
1010	-4.136185	-6.125181
1011	-5.251480	-9.072728
1012	-4.891542	-8.499451
1013	-1.017314	-10.939532
1014	-0.745339	-11.001165
1015	-3.056690	-12.230625
1016	-2.216938	-11.839587
1017	-0.424720	-14.232071
1018	-0.687398	-14.845243
1019	-0.035014	-14.630852
1020	0.049263	-14.265358
1021	2.131278	-14.073639
1022	-0.500679	-13.040339
1023	-0.086521	-12.135406
1024	2.324444	-12.074564
1025	-1.018084	-12.130451
1026	0.499905	-10.481109
1027	3.377759	-11.332199
1028	3.306078	-11.453035
1029	5.334821	-13.053868
1030	7.348109	-12.384603
1031	8.784748	-11.144499
1032	8.346858	-9.689406
1033	7.635682	-9.636248
1034	9.799835	-7.426495
1035	9.841652	-5.673254
1036	8.058093	-4.009709
1037	11.099019	-2.409718
1038	11.073129	-2.878677
1039	11.718788	-3.746364
1040	11.745100	-3.620114
1041	11.487950	-4.025567
1042	13.653977	-5.738516
1043	13.016822	-4.538799
1044	13.508512	-6.409073
1045	12.458202	-7.131888
1046	14.577333	-8.556312
1047	15.218417	-7.686188
1048	14.280853	-6.524734
1049	15.570666	-6.563248
1050	16.630554	-6.687099
1051	16.371540	-8.665099
1052	15.185151	-10.298500
1053	14.435749	-10.912749
1054	16.194206	-9.151810
1055	16.793587	-6.082034
1056	16.460114	-7.297596
1057	16.298607	-7.938311
1058	15.253093	-7.332541
1059	13.392167	-4.834353
1060	10.004854	-5.202858
1061	9.802380	-5.758759
1062	10.420408	-3.650336
1063	7.957273	-4.998010
1064	4.604427	-2.600286
1065	4.267087	-3.687888
1066	8.692797	-2.799494
1067	10.231796	-4.302720
1068	8.703783	-4.941710
